Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2027,1049,A,69693.798057407,959416.576913216,27418313.3233752,140968.844276823,13076113.293886,680990.998057195,42345496.8345658
2028,1049,A,71946.0242599807,983268.702704211,28501373.4764965,143291.634905211,13553406.986898,705988.060827221,43959274.8860911
2029,1049,A,73610.5991677853,985183.993905583,29415511.5882949,144119.233773061,13949433.8053042,726113.673553544,45293972.8939991
2030,1049,A,74070.6205036147,996044.530714909,30073123.2722783,144167.91318333,14230621.4053135,740534.322117588,46258562.0641112
2031,1049,A,75921.9157267911,999480.552066129,30915786.814123,146003.265621292,14598566.402285,759856.603605138,47495615.5534273
2032,1049,A,77616.1200078699,1016891.98190388,31749704.6396315,147430.348857492,14967840.4220146,778836.457704648,48738319.9701199
2033,1049,A,79092.8738872464,1024704.85818248,32365824.3932117,148483.27582212,15230105.937045,792736.785112169,49640948.1232607
2034,1049,A,81103.7019567613,1030220.16111662,32966739.4079534,149502.926982014,15493228.9490421,806262.083870577,50527057.2309215
2035,1049,A,82344.2787439811,1043137.53340481,33421040.9025196,150591.110913473,15690903.6143564,816856.635442078,51204874.0753803
2036,1049,A,84136.6173900527,1054861.84776128,33874700.164766,152282.158984456,15886878.9246797,827667.21506659,51880526.9286481
2037,1049,A,84611.3844828179,1055282.76451988,34125833.8420731,151917.998521238,15994794.8959178,832800.861264059,52245241.7467789
2038,1049,A,85911.9633460737,1063181.68401402,34381350.4306875,153234.759623171,16101915.1249891,839070.252438282,52624664.2150981
2039,1049,A,86611.7091298012,1064869.70130564,34593610.5720096,153723.386453011,16195300.7418161,843882.933207796,52937999.0439219
2040,1049,A,87201.6200658413,1072462.09660058,34793032.6316253,154471.868002875,16283715.67134,848752.665414939,53239636.5530496
2041,1049,A,87790.326202366,1073840.47686618,34890453.2290521,154488.733459821,16322007.3971809,850708.63662812,53379288.7993895
2042,1049,A,88188.5872000759,1076054.45064806,34976318.6828985,154839.424743696,16357294.6921835,852817.016283361,53505512.8539572
2043,1049,A,88514.9667209857,1071608.68479289,35055626.1368799,154889.280019889,16391133.4131458,854462.019400329,53616234.5009598
2044,1049,A,88718.2882585583,1071286.83125227,35205757.5220818,155655.52973077,16460841.7518412,858176.88030419,53840436.8034687
2045,1049,A,87809.4357179342,1063045.36646385,35050458.9660541,153950.959122031,16390466.7211554,853836.944330934,53599568.3928443
2046,1049,A,86746.9438247617,1060214.18993973,34896300.7350972,152283.761702956,16323397.1753421,849557.08954399,53368499.8954508
2047,1049,A,86421.0881255044,1055030.38585357,34861100.6649717,151713.532615813,16309965.1600857,848488.887122195,53312719.7187745
2048,1049,A,85822.3148957118,1054148.38709843,34834607.1199302,151579.26243718,16301151.6296988,847853.016239344,53275161.7302997
2049,1049,A,86169.4954046803,1059473.17941342,34808987.4855387,151426.858251584,16285258.2801635,847242.891688388,53238558.1904603
2050,1049,A,82980.0682151388,1027168.97572513,34419634.0827801,148191.96739305,16120497.4197559,836730.91427291,52635203.4281422
2025,1049,B1,108175.316949682,397952.809506364,32672581.6833452,151718.683055721,15740011.3380382,794904.27988205,49865344.1107773
2026,1049,B1,75081.8865759286,350873.842560082,27940085.4811479,140319.990941401,13683748.6576603,686033.129580852,42876142.9884665
2027,1049,B1,72167.1045035973,329945.191117514,27543939.6185974,136709.035831958,13493067.4619584,675783.40048916,42251611.812498
2028,1049,B1,69973.7125042692,239355.740486814,27207707.8103822,124634.936557408,13333135.7876775,666425.976931614,41641233.9645398
2029,1049,B1,66409.3771978416,223595.964386758,26747118.1872089,123067.435770442,13134363.2869047,655626.87471964,40950181.1261883
2030,1049,B1,64286.1076747328,203920.305930569,26587247.4702096,120823.752165113,12248662.706626,641373.604038492,39866313.9466445
2031,1048,B1,42455.2710610188,29108.7621847609,21378068.0690513,2026.66223614409,10099863.9145342,470261.843223685,32021784.5222912
2032,1048,B1,43616.6620127214,29853.4935310708,21491458.3846483,1905.36102502845,10158205.1465138,472854.186203856,32197893.2339347
2033,1048,B1,41324.6781965896,28389.1087188623,20809511.1584893,1770.40913568842,9856361.44781819,457826.522105554,31195183.3244641
2034,1048,B1,40825.2527428234,27962.636098687,20552213.2431769,1698.32660071119,9754426.53155616,452351.373826611,30829477.3640019
2035,1048,B1,39028.6271093599,26909.9932228224,20268293.7812708,1642.0624665556,9615269.48093443,446035.07191266,30397179.0169166
2036,1048,B1,38276.2566835665,26384.0802591772,19752534.8163977,1472.51304281212,9380163.3493817,434562.975617797,29633393.9913828
2037,1048,B1,36375.0674167071,24982.2702632147,18999704.1902692,1445.98234886321,9022876.19635538,417749.907802038,28503133.6144554
2038,1048,B1,34987.4350217458,24214.1655572792,18585612.0750481,1345.36383572201,8866176.31723719,408879.382254349,27921214.7389544
2039,1048,B1,33891.9725710251,23286.8547105458,18046613.3063795,1367.12610430607,8593832.67576091,396735.225054242,27095727.1605805
2040,1048,B1,32548.7011199869,22376.8701065167,17739716.2765822,1201.38491565496,8436838.67063999,389755.916065017,26622437.8194293
2041,1048,B1,21457.21602443,14767.2086770109,13437489.4759603,883.725316143575,6390904.40165382,293336.980424975,20158839.0080567
2042,1048,B1,21261.1585973241,14718.5428919144,12943148.37005,801.211464096951,6186997.84580271,282453.453037034,19449380.5818431
2043,1048,B1,19112.5176811241,13100.0353768913,12340893.0709311,712.188724343991,5901990.77368885,268991.694987611,18544800.2813899
2044,1048,B1,18434.8836886312,12601.2982051724,11936125.1422242,618.045998244892,5700492.24650409,259849.211618597,17928120.8282389
2045,1048,B1,16253.8174699988,11291.8032756288,11025823.318616,573.02763140951,5235908.09479583,239024.105058619,16528874.1668475
2046,1048,B1,15065.8674386846,10103.2550078437,10502668.7955016,500.305168359242,5038798.82283682,227827.18821485,15794964.2341682
2031,1048,B2,53285.0298346425,39641.5800063264,26814253.1230324,2214.20807491284,12460101.13314,589715.80060253,39959210.8746909
2032,1048,B2,51980.2376928086,39073.0321317638,26296424.1311804,2056.3251469157,12248891.5019681,578488.16097859,39216913.3890986
2033,1048,B2,48888.464089763,36997.6776332269,25145752.3965381,1873.05256642818,11747244.2012667,553276.947430848,37534032.7395251
2034,1048,B2,45971.3243957468,34446.4919649142,24326066.6096238,1752.80681269128,11396493.7728634,535457.775128614,36340188.7807892
2035,1048,B2,44246.5023851078,33170.9993205183,23693131.5638352,1672.65943088102,11109385.8320756,521577.430711461,35403184.9877587
2036,1048,B2,41483.4591869628,30981.2026605404,22569316.1763322,1480.75795962068,10622420.9745686,496915.020006199,33762597.5907142
2037,1048,B2,38731.3515329773,29141.1554056711,21680591.8121272,1413.16788263316,10213247.4208126,477227.588571448,32440352.4963326
2038,1048,B2,36667.8040964775,27372.9039049231,20962432.3432021,1329.71556553878,9895710.50120482,461434.705721989,31384947.9736958
2039,1048,B2,35337.9587818816,26316.0313930868,20223405.7822713,1276.98400305171,9540694.41487967,445007.851340713,30272039.0226697
2040,1048,B2,33424.2708496543,24675.9005482195,19662540.6977602,1143.15948551529,9288528.5884941,432600.238065781,29442912.8552035
2041,1048,B2,30038.7724965958,22669.4306068142,18127327.0042622,980.211085533829,8596926.91940419,398590.148991068,27176532.4868464
2042,1048,B2,28105.6029019454,20674.4586902644,17341446.6521174,921.931861933432,8236321.92555132,381212.366580028,26008682.9377029
2043,1048,B2,25946.7557819484,18951.0245687728,16631872.7141405,835.772338437796,7911945.08425699,365491.788531262,24955043.139618
2044,1048,B2,23684.4573823579,17516.4822708478,15663434.0152435,708.19295428904,7433736.83425436,343542.82660884,23482622.8087142
2045,1048,B2,21205.4733941541,15746.5092612556,14474741.474965,610.743486324577,6884656.23048152,317033.827382275,21713994.2589705
2046,1048,B2,19636.9226750389,13786.8167095399,13857703.8348564,558.828983272651,6606466.94651277,303363.082668833,20801516.4324058
2031,1048,B3,44900.8485772736,30672.8667493906,22152033.6971536,1953.42339010892,10437493.4377051,487160.247672233,33154214.5212477
2032,1048,B3,46143.0130009003,31540.7947091703,22394745.7153155,1833.68266756697,10555119.7169682,492642.551153678,33522025.473815
2033,1048,B3,44377.5154536246,30453.8289259071,21761921.6093118,1756.38623628635,10275649.8795627,478732.363474399,32592891.5829647
2034,1048,B3,43524.4031297296,29830.6147960045,21562542.5967927,1697.268483181,10197511.6905117,474543.174937817,32309649.7486511
2035,1048,B3,42129.6249640185,29014.6884944249,21271878.327883,1649.27158808252,10058566.8627488,468103.816992683,31871342.592671
2036,1048,B3,32223.4179946636,22134.6351970922,17822463.0325569,1265.16825668675,8525622.88212932,391968.372263895,26795677.5083986
2037,1048,B3,31572.6440525676,21796.7176513968,17346739.3441645,1241.32359426266,8303044.01917087,381340.318883337,26085734.3675169
2038,1048,B3,30725.0531089886,21283.3798371265,17108323.0531122,1191.22841410131,8203378.20842975,376194.059909795,25741094.9828119
2039,1048,B3,29901.3941897511,20588.5050256168,16691723.462268,1215.70284903401,7987212.67514089,366705.647727776,25097347.387201
2040,1048,B3,29280.3521185839,20101.3372406725,16389627.7739599,1072.32542777379,7848502.11845048,359988.846183577,24648572.753381
2041,1048,B3,21168.1464233364,14541.9673977335,13255260.1595161,879.692565931073,6315740.75540021,289367.796689762,19896958.5179931
2042,1048,B3,21266.7678722318,14790.4778405702,12932342.2350676,769.766625720162,6194036.20023086,282335.157499666,19445540.6051367
2043,1048,B3,18958.152306587,13015.8446233623,12273582.3244849,721.905369057688,5879082.24578427,267600.386087471,18452960.8586556
2044,1048,B3,18588.4435989629,12688.5808078658,11981609.7651257,607.572733125157,5740310.55935967,261067.553363568,18014872.4749889
2045,1048,B3,16371.6204106581,11461.8744279899,11117395.1333606,557.878515560086,5283523.70540947,241110.445266988,16670420.6573913
2046,1048,B3,12445.8340853019,8349.19756800971,9179451.93141804,402.529347741547,4324673.70301721,197236.565336914,13722559.7607732
2031,1048,C1,96540.657543583,73268.0927651626,32315941.8039588,3422.27357156606,14761132.9420135,708064.366162512,47958370.1360152
2032,1048,C1,76300.1626315179,56522.5574282949,28308846.4473345,3164.10489157675,13022709.2372612,620742.428938885,42088284.938486
2033,1048,C1,55972.5048832677,41818.2717048574,23341636.651955,2719.34367161886,10882073.7488322,512254.784555646,34836475.3056026
2034,1048,C1,39217.5057837348,30205.6240673172,18578208.6686126,2327.32157406024,8815248.42380586,407956.688602736,27873164.2324463
2035,1048,C1,28021.1170153287,21867.8305647329,14422072.0053871,1827.24033617119,6944392.86514556,316187.226632452,21734368.2850813
2036,1048,C1,20443.1851587173,16101.7594682913,11316104.1253316,1292.58076987576,5411463.18268732,246125.432284554,17011530.2657004
2037,1048,C1,14556.745005633,11485.6264824051,8999366.4244923,998.59659324391,4182755.69957557,193033.380174288,13402196.4723234
2038,1048,C1,11375.0318437992,8837.46234213245,7441612.66035412,804.771060431273,3324039.38745941,156961.738244093,10943631.051304
2039,1048,C1,8440.30076273971,6604.34290289265,6349109.37537436,639.021682494073,2722128.67024424,131583.166915472,9218504.87788221
2040,1048,C1,6537.00156846082,5205.99582446111,5580862.29102112,457.064372034037,2303394.01146478,113761.1852341,8010217.54948496
2041,1048,C1,5097.44656994824,4095.07918562213,4910544.43176003,349.406184402796,1955125.96346495,98412.583405039,6973624.91057
2042,1048,C1,4004.98744851468,3327.34209896958,4432917.94969399,273.376952898297,1713549.39698065,87498.904574754,6241571.95774977
2043,1048,C1,3393.91695850382,2785.54520839886,4076010.99533951,168.389131535298,1520974.72303191,79233.9882583614,5682567.55792822
2044,1048,C1,2937.03481124539,2457.11895797745,3830901.20851886,91.4232500507242,1379059.10876165,73398.3591271691,5288844.25342695
2045,1048,C1,2760.85670522465,2300.21630553489,3638113.57902859,64.564012297181,1279349.09417326,68988.1190720591,4991576.42929697
2046,1048,C1,2553.71055470794,2105.42138429393,3522087.40375314,25.8396114518799,1198806.79005935,66077.9158148178,4791657.08117776
2031,1048,C2,61943.1091682164,43887.0041972294,27622283.4751922,2397.38942082515,12817593.7983747,607393.392459082,41155498.1688122
2032,1048,C2,58120.9314776853,41447.2648756553,26551308.3189435,2164.63820698818,12366408.5385953,584096.323224134,39603546.0153234
2033,1048,C2,51954.7070608711,37092.4922805637,24763408.4214942,1976.98084347768,11600776.2188792,545056.358302074,37000265.1788604
2034,1048,C2,47226.0489609061,33509.5310748199,23410211.8310315,1795.19863624797,11009633.8338215,515402.95893595,35017779.402461
2035,1048,C2,42695.9053197224,30182.7298709582,22094984.8023042,1693.73541726247,10438647.9506917,486702.873452229,33094907.9970561
2036,1048,C2,39392.8784893985,27819.4284710534,20574924.1655242,1464.50205003278,9765435.02529579,453191.264043995,30862227.2638745
2037,1048,C2,34732.3696118575,24449.1168103591,19026829.3592325,1350.25671294534,9050216.16501991,418755.3461253,28556332.6135129
2038,1048,C2,31558.6120559355,22357.1214895909,17852598.5853409,1226.79805606654,8563280.00821559,393238.875602401,26864260.0007605
2039,1048,C2,28547.2654080031,19995.0084691738,16705428.4223924,1183.42535759097,8011950.53427545,367575.685351911,25134680.3412546
2040,1048,C2,26208.6303698478,18481.2189251266,15738915.624795,989.930219796925,7585279.61398952,346236.588079442,23716111.6063787
2041,1048,C2,22079.9036727464,15734.8134170313,14089472.5116596,881.650108651605,6768960.88936213,308946.773566172,21206076.5417863
2042,1048,C2,19842.6996140916,14053.7688129634,12949319.6681194,745.659428161852,6248884.04600372,283553.415162911,19516399.2571413
2043,1048,C2,17498.7138031033,12288.2675180417,12007224.4352885,674.268058038002,5811632.12606429,262601.565652094,18111919.3763841
2044,1048,C2,15880.2453106758,11138.7906422037,11056088.1532756,528.810922578829,5324957.43766924,240904.360943127,16649497.7987634
2045,1048,C2,14054.8004712697,10017.1991086753,10309260.2723593,500.987357994292,4935559.38082385,223732.493927819,15493125.1340489
2046,1048,C2,13119.3451725976,8973.75968026439,9806915.01025478,437.515755136933,4761455.65979054,213108.577715471,14804009.8683688
2031,1048,C3,44841.48135977,30216.8730132551,21348062.0443815,1874.39722141618,10085759.6089525,469214.056408989,31979968.4613374
2032,1048,C3,43140.3732914327,28984.8045455217,20629235.2537474,1694.73016823653,9787270.71538153,453591.152082892,30943917.029217
2033,1048,C3,38946.9830070439,26174.5299072698,19247773.7104246,1555.48521278714,9185026.95234758,423301.950243416,28922779.6111427
2034,1048,C3,36296.9949195204,24372.9905211838,18293844.1354159,1436.88359215158,8767453.70554943,402373.352476097,27525778.0624743
2035,1048,C3,32757.9719531832,21972.0860884756,17315477.8446429,1367.1254759136,8316076.06382665,380664.289726037,26068315.3817131
2036,1048,C3,30470.1149230982,20628.8571277128,16339317.9317712,1192.52864799574,7852602.8088363,358794.474595142,24603006.7159014
2037,1048,C3,27395.2511041296,18776.242683529,15219021.6548913,1108.35304789201,7300696.29840001,333442.650336471,22900440.4504633
2038,1048,C3,27010.2339321613,18271.4762323784,14962484.6816461,1077.62450460026,7204020.52639981,328006.324910285,22540870.8676253
2039,1048,C3,26324.5123714009,17888.7673659009,14716921.5019411,1090.5036721311,7083437.91316748,322534.086173085,22168197.2846911
2040,1048,C3,25632.5723139218,17545.975602041,14486846.72527,949.150034620209,6990728.85295042,317475.26828523,21839178.5444563
2041,1048,C3,17013.99214974,11650.7180139813,11042968.2623055,700.409950424347,5290107.01319375,239694.777447179,16602135.1730606
