Year,Simulation,Pathway,total_CO2_tons
2029,890,B3,0
2030,890,B3,0
2031,890,B3,0
2032,890,B3,0
2033,890,B3,0
2034,890,B3,0
2035,890,B3,0
2036,890,B3,0
2037,890,B3,0
2038,890,B3,0
2039,890,B3,0
2040,890,B3,0
2041,890,B3,0
2042,890,B3,0
2043,890,B3,0
2044,890,B3,0
2045,890,B3,0
2046,890,B3,0
2047,890,B3,0
2048,890,B3,0
2049,890,B3,0
2050,890,B3,0
2025,890,C1,0
2026,890,C1,0
2027,890,C1,0
2028,890,C1,0
2029,890,C1,0
2030,890,C1,0
2031,890,C1,0
2032,890,C1,0
2033,890,C1,0
2034,890,C1,0
2035,890,C1,0
2036,890,C1,0
2037,890,C1,0
2038,890,C1,0
2039,890,C1,0
2040,890,C1,0
2041,890,C1,0
2042,890,C1,0
2043,890,C1,0
2044,890,C1,0
2045,890,C1,0
2046,890,C1,0
2047,890,C1,0
2048,890,C1,0
2049,890,C1,0
2050,890,C1,0
2025,890,C2,0
2026,890,C2,0
2027,890,C2,0
2028,890,C2,0
2029,890,C2,0
2030,890,C2,0
2031,890,C2,0
2032,890,C2,0
2033,890,C2,0
2034,890,C2,0
2035,890,C2,0
2036,890,C2,0
2037,890,C2,0
2038,890,C2,0
2039,890,C2,0
2040,890,C2,0
2041,890,C2,0
2042,890,C2,0
2043,890,C2,0
2044,890,C2,0
2045,890,C2,0
2046,890,C2,0
2047,890,C2,0
2048,890,C2,0
2049,890,C2,0
2050,890,C2,0
2025,890,C3,0
2026,890,C3,0
2027,890,C3,0
2028,890,C3,0
2029,890,C3,0
2030,890,C3,0
2031,890,C3,0
2032,890,C3,0
2033,890,C3,0
2034,890,C3,0
2035,890,C3,0
2036,890,C3,0
2037,890,C3,0
2038,890,C3,0
2039,890,C3,0
2040,890,C3,0
2041,890,C3,0
2042,890,C3,0
2043,890,C3,0
2044,890,C3,0
2045,890,C3,0
2046,890,C3,0
2047,890,C3,0
2048,890,C3,0
2049,890,C3,0
2050,890,C3,0
2025,890,D,0
2026,890,D,0
2027,890,D,0
2028,890,D,0
2029,890,D,0
2030,890,D,0
2031,890,D,0
2032,890,D,0
2033,890,D,0
2034,890,D,0
2035,890,D,0
2036,890,D,0
2037,890,D,0
2038,890,D,0
2039,890,D,0
2040,890,D,0
2041,890,D,0
2042,890,D,0
2043,890,D,0
2044,890,D,0
2045,890,D,0
2046,890,D,0
2047,890,D,0
2048,890,D,0
2049,890,D,0
2050,890,D,0
2025,891,A,0
2026,891,A,0
2027,891,A,0
2028,891,A,0
2029,891,A,0
2030,891,A,0
2031,891,A,0
2032,891,A,0
2033,891,A,0
2034,891,A,0
2035,891,A,0
2036,891,A,0
2037,891,A,0
2038,891,A,0
2039,891,A,0
2040,891,A,0
2041,891,A,0
2042,891,A,0
2043,891,A,0
2044,891,A,0
2045,891,A,0
2046,891,A,0
2047,891,A,0
2048,891,A,0
2049,891,A,0
2050,891,A,0
2025,891,B1,0
2026,891,B1,0
2027,891,B1,0
2028,891,B1,0
2029,891,B1,0
2030,891,B1,0
2031,891,B1,0
2032,891,B1,0
2033,891,B1,0
2034,891,B1,0
2035,891,B1,0
2036,891,B1,0
2037,891,B1,0
2038,891,B1,0
2039,891,B1,0
2040,891,B1,0
2041,891,B1,0
2042,891,B1,0
2043,891,B1,0
2044,891,B1,0
2045,891,B1,0
2046,891,B1,0
2047,891,B1,0
2048,891,B1,0
2049,891,B1,0
2050,891,B1,0
2025,891,B2,0
2026,891,B2,0
2027,891,B2,0
2028,891,B2,0
2029,891,B2,0
2030,891,B2,0
2031,891,B2,0
2032,891,B2,0
2033,891,B2,0
2034,891,B2,0
2035,891,B2,0
2036,891,B2,0
2037,891,B2,0
2038,891,B2,0
2039,891,B2,0
2040,891,B2,0
2041,891,B2,0
2042,891,B2,0
2043,891,B2,0
2044,891,B2,0
2045,891,B2,0
2046,891,B2,0
2047,891,B2,0
2048,891,B2,0
2049,891,B2,0
2050,891,B2,0
2025,891,B3,0
2026,891,B3,0
2027,891,B3,0
2028,891,B3,0
2029,891,B3,0
2030,891,B3,0
2031,891,B3,0
2032,891,B3,0
2033,891,B3,0
2034,891,B3,0
2035,891,B3,0
2036,891,B3,0
2037,891,B3,0
2038,891,B3,0
2039,891,B3,0
2040,891,B3,0
2041,891,B3,0
2042,891,B3,0
2043,891,B3,0
2044,891,B3,0
2045,891,B3,0
2046,891,B3,0
2047,891,B3,0
2048,891,B3,0
2049,891,B3,0
2050,891,B3,0
2025,891,C1,0
2026,891,C1,0
2027,891,C1,0
2028,891,C1,0
2029,891,C1,0
2030,891,C1,0
2031,891,C1,0
2032,891,C1,0
2033,891,C1,0
2034,891,C1,0
2035,891,C1,0
2036,891,C1,0
2037,891,C1,0
2038,891,C1,0
2039,891,C1,0
2040,891,C1,0
2041,891,C1,0
2042,891,C1,0
2043,891,C1,0
2044,891,C1,0
2045,891,C1,0
2046,891,C1,0
2047,891,C1,0
2048,891,C1,0
2049,891,C1,0
2050,891,C1,0
2025,891,C2,0
2026,891,C2,0
2027,891,C2,0
2028,891,C2,0
2029,891,C2,0
2030,891,C2,0
2031,891,C2,0
2032,891,C2,0
2033,891,C2,0
2034,891,C2,0
2035,891,C2,0
2036,891,C2,0
2037,891,C2,0
2038,891,C2,0
2039,891,C2,0
2040,891,C2,0
2041,891,C2,0
2042,891,C2,0
2043,891,C2,0
2044,891,C2,0
2045,891,C2,0
2046,891,C2,0
2047,891,C2,0
2048,891,C2,0
2049,891,C2,0
2050,891,C2,0
2025,891,C3,0
2026,891,C3,0
2027,891,C3,0
2028,891,C3,0
2029,891,C3,0
2030,891,C3,0
2031,891,C3,0
2032,891,C3,0
2033,891,C3,0
2034,891,C3,0
2035,891,C3,0
2036,891,C3,0
2037,891,C3,0
2038,891,C3,0
2039,891,C3,0
2040,891,C3,0
2041,891,C3,0
2042,891,C3,0
2043,891,C3,0
2044,891,C3,0
2045,891,C3,0
2046,891,C3,0
2047,891,C3,0
2048,891,C3,0
2049,891,C3,0
2050,891,C3,0
2025,891,D,0
2026,891,D,0
2027,891,D,0
2028,891,D,0
2029,891,D,0
2030,891,D,0
2031,891,D,0
2032,891,D,0
2033,891,D,0
2034,891,D,0
2035,891,D,0
2036,891,D,0
2037,891,D,0
2038,891,D,0
2039,891,D,0
2040,891,D,0
2041,891,D,0
2042,891,D,0
2043,891,D,0
2044,891,D,0
2045,891,D,0
2046,891,D,0
2047,891,D,0
2048,891,D,0
2049,891,D,0
2050,891,D,0
2025,892,A,0
2026,892,A,0
2027,892,A,0
2028,892,A,0
2029,892,A,0
2030,892,A,0
2031,892,A,0
2032,892,A,0
2033,892,A,0
2034,892,A,0
2035,892,A,0
2036,892,A,0
2037,892,A,0
2038,892,A,0
2039,892,A,0
2040,892,A,0
2041,892,A,0
2042,892,A,0
2043,892,A,0
2044,892,A,0
2045,892,A,0
2046,892,A,0
2047,892,A,0
2048,892,A,0
2049,892,A,0
2050,892,A,0
2025,892,B1,0
2026,892,B1,0
2027,892,B1,0
2028,892,B1,0
2029,892,B1,0
2030,892,B1,0
2031,892,B1,0
2032,892,B1,0
2033,892,B1,0
2034,892,B1,0
2035,892,B1,0
2036,892,B1,0
2037,892,B1,0
2038,892,B1,0
2039,892,B1,0
2040,892,B1,0
2041,892,B1,0
2042,892,B1,0
2043,892,B1,0
2044,892,B1,0
2045,892,B1,0
2046,892,B1,0
2047,892,B1,0
2048,892,B1,0
2049,892,B1,0
2050,892,B1,0
2025,892,B2,0
2026,892,B2,0
2027,892,B2,0
2028,892,B2,0
2029,892,B2,0
2030,892,B2,0
2031,892,B2,0
2032,892,B2,0
2033,892,B2,0
2034,892,B2,0
2035,892,B2,0
2036,892,B2,0
2037,892,B2,0
2038,892,B2,0
2039,892,B2,0
2040,892,B2,0
2041,892,B2,0
2042,892,B2,0
2043,892,B2,0
2044,892,B2,0
2045,892,B2,0
2046,892,B2,0
2047,892,B2,0
2048,892,B2,0
2049,892,B2,0
2050,892,B2,0
2025,892,B3,0
2026,892,B3,0
2027,892,B3,0
2028,892,B3,0
2029,892,B3,0
2030,892,B3,0
2031,892,B3,0
2032,892,B3,0
2033,892,B3,0
2034,892,B3,0
2035,892,B3,0
2036,892,B3,0
2037,892,B3,0
2038,892,B3,0
2039,892,B3,0
2040,892,B3,0
2041,892,B3,0
2042,892,B3,0
2043,892,B3,0
2044,892,B3,0
2045,892,B3,0
2046,892,B3,0
2047,892,B3,0
2048,892,B3,0
2049,892,B3,0
2050,892,B3,0
2025,892,C1,0
2026,892,C1,0
2027,892,C1,0
2028,892,C1,0
2029,892,C1,0
2030,892,C1,0
2031,892,C1,0
2032,892,C1,0
2033,892,C1,0
2034,892,C1,0
2035,892,C1,0
2036,892,C1,0
2037,892,C1,0
2038,892,C1,0
2039,892,C1,0
2040,892,C1,0
2041,892,C1,0
2042,892,C1,0
2043,892,C1,0
2044,892,C1,0
2045,892,C1,0
2046,892,C1,0
2047,892,C1,0
2048,892,C1,0
2049,892,C1,0
2050,892,C1,0
2025,892,C2,0
2026,892,C2,0
2027,892,C2,0
2028,892,C2,0
2029,892,C2,0
2030,892,C2,0
2031,892,C2,0
2032,892,C2,0
2033,892,C2,0
2034,892,C2,0
2035,892,C2,0
2036,892,C2,0
2037,892,C2,0
2038,892,C2,0
2039,892,C2,0
2040,892,C2,0
2041,892,C2,0
2042,892,C2,0
2043,892,C2,0
2044,892,C2,0
2045,892,C2,0
2046,892,C2,0
2047,892,C2,0
2048,892,C2,0
2049,892,C2,0
2050,892,C2,0
2025,892,C3,0
2026,892,C3,0
2027,892,C3,0
2028,892,C3,0
2029,892,C3,0
2030,892,C3,0
2031,892,C3,0
2032,892,C3,0
2033,892,C3,0
2034,892,C3,0
2035,892,C3,0
2036,892,C3,0
2037,892,C3,0
2038,892,C3,0
2039,892,C3,0
2040,892,C3,0
2041,892,C3,0
2042,892,C3,0
2043,892,C3,0
2044,892,C3,0
2045,892,C3,0
2046,892,C3,0
2047,892,C3,0
2048,892,C3,0
2049,892,C3,0
2050,892,C3,0
2025,892,D,0
2026,892,D,0
2027,892,D,0
2028,892,D,0
2029,892,D,0
2030,892,D,0
2031,892,D,0
2032,892,D,0
2033,892,D,0
2034,892,D,0
2035,892,D,0
2036,892,D,0
2037,892,D,0
2038,892,D,0
2039,892,D,0
2040,892,D,0
2041,892,D,0
2042,892,D,0
2043,892,D,0
2044,892,D,0
2045,892,D,0
2046,892,D,0
2047,892,D,0
2048,892,D,0
2049,892,D,0
2050,892,D,0
2025,893,A,0
2026,893,A,0
2027,893,A,0
2028,893,A,0
2029,893,A,0
2030,893,A,0
2031,893,A,0
2032,893,A,0
2033,893,A,0
2034,893,A,0
2035,893,A,0
2036,893,A,0
2037,893,A,0
2038,893,A,0
2039,893,A,0
2040,893,A,0
2041,893,A,0
2042,893,A,0
2043,893,A,0
2044,893,A,0
2045,893,A,0
2046,893,A,0
2047,893,A,0
2048,893,A,0
2049,893,A,0
2050,893,A,0
2025,893,B1,0
2026,893,B1,0
2027,893,B1,0
2028,893,B1,0
2029,893,B1,0
2030,893,B1,0
2031,893,B1,0
2032,893,B1,0
2033,893,B1,0
2034,893,B1,0
2035,893,B1,0
2036,893,B1,0
2037,893,B1,0
2038,893,B1,0
2039,893,B1,0
2040,893,B1,0
2041,893,B1,0
2042,893,B1,0
2043,893,B1,0
2044,893,B1,0
2045,893,B1,0
2046,893,B1,0
2047,893,B1,0
2048,893,B1,0
2049,893,B1,0
2050,893,B1,0
2025,893,B2,0
2026,893,B2,0
2027,893,B2,0
2028,893,B2,0
2029,893,B2,0
2030,893,B2,0
2031,893,B2,0
2032,893,B2,0
2033,893,B2,0
2034,893,B2,0
2035,893,B2,0
2036,893,B2,0
2037,893,B2,0
2038,893,B2,0
2039,893,B2,0
2040,893,B2,0
2041,893,B2,0
2042,893,B2,0
2043,893,B2,0
2044,893,B2,0
2045,893,B2,0
2046,893,B2,0
2047,893,B2,0
2048,893,B2,0
2049,893,B2,0
2050,893,B2,0
2025,893,B3,0
2026,893,B3,0
2027,893,B3,0
2028,893,B3,0
2029,893,B3,0
2030,893,B3,0
2031,893,B3,0
2032,893,B3,0
2033,893,B3,0
2034,893,B3,0
2035,893,B3,0
2036,893,B3,0
2037,893,B3,0
2038,893,B3,0
2039,893,B3,0
2040,893,B3,0
2041,893,B3,0
2042,893,B3,0
2043,893,B3,0
2044,893,B3,0
2045,893,B3,0
2046,893,B3,0
2047,893,B3,0
2048,893,B3,0
2049,893,B3,0
2050,893,B3,0
2025,893,C1,0
2026,893,C1,0
2027,893,C1,0
2028,893,C1,0
2029,893,C1,0
2030,893,C1,0
2031,893,C1,0
2032,893,C1,0
2033,893,C1,0
2034,893,C1,0
2035,893,C1,0
2036,893,C1,0
2037,893,C1,0
2038,893,C1,0
2039,893,C1,0
2040,893,C1,0
2041,893,C1,0
2042,893,C1,0
2043,893,C1,0
2044,893,C1,0
2045,893,C1,0
2046,893,C1,0
2047,893,C1,0
2048,893,C1,0
2049,893,C1,0
2050,893,C1,0
2025,893,C2,0
2026,893,C2,0
2027,893,C2,0
2028,893,C2,0
2029,893,C2,0
2030,893,C2,0
2031,893,C2,0
2032,893,C2,0
2033,893,C2,0
2034,893,C2,0
2035,893,C2,0
2036,893,C2,0
2037,893,C2,0
2038,893,C2,0
2039,893,C2,0
2040,893,C2,0
2041,893,C2,0
2042,893,C2,0
2043,893,C2,0
2044,893,C2,0
2045,893,C2,0
2046,893,C2,0
2047,893,C2,0
2048,893,C2,0
2049,893,C2,0
2050,893,C2,0
2025,893,C3,0
2026,893,C3,0
2027,893,C3,0
2028,893,C3,0
2029,893,C3,0
2030,893,C3,0
2031,893,C3,0
2032,893,C3,0
2033,893,C3,0
2034,893,C3,0
2035,893,C3,0
2036,893,C3,0
2037,893,C3,0
2038,893,C3,0
2039,893,C3,0
2040,893,C3,0
2041,893,C3,0
2042,893,C3,0
2043,893,C3,0
2044,893,C3,0
2045,893,C3,0
2046,893,C3,0
2047,893,C3,0
2048,893,C3,0
2049,893,C3,0
2050,893,C3,0
2025,893,D,0
2026,893,D,0
2027,893,D,0
2028,893,D,0
2029,893,D,0
2030,893,D,0
2031,893,D,0
2032,893,D,0
2033,893,D,0
2034,893,D,0
2035,893,D,0
2036,893,D,0
2037,893,D,0
2038,893,D,0
2039,893,D,0
2040,893,D,0
2041,893,D,0
2042,893,D,0
2043,893,D,0
2044,893,D,0
2045,893,D,0
2046,893,D,0
2047,893,D,0
2048,893,D,0
2049,893,D,0
2050,893,D,0
2025,894,A,0
2026,894,A,0
2027,894,A,0
2028,894,A,0
2029,894,A,0
2030,894,A,0
2031,894,A,0
2032,894,A,0
2033,894,A,0
2034,894,A,0
2035,894,A,0
2036,894,A,0
2037,894,A,0
2038,894,A,0
2039,894,A,0
2040,894,A,0
2041,894,A,0
2042,894,A,0
2043,894,A,0
2044,894,A,0
2045,894,A,0
2046,894,A,0
2047,894,A,0
2048,894,A,0
2049,894,A,0
2050,894,A,0
2025,894,B1,0
2026,894,B1,0
2027,894,B1,0
2028,894,B1,0
2029,894,B1,0
2030,894,B1,0
2031,894,B1,0
2032,894,B1,0
2033,894,B1,0
2034,894,B1,0
2035,894,B1,0
2036,894,B1,0
2037,894,B1,0
2038,894,B1,0
2039,894,B1,0
2040,894,B1,0
2041,894,B1,0
2042,894,B1,0
2043,894,B1,0
2044,894,B1,0
2045,894,B1,0
2046,894,B1,0
2047,894,B1,0
2048,894,B1,0
2049,894,B1,0
2050,894,B1,0
2025,894,B2,0
2026,894,B2,0
2027,894,B2,0
2028,894,B2,0
2029,894,B2,0
2030,894,B2,0
2031,894,B2,0
2032,894,B2,0
2033,894,B2,0
2034,894,B2,0
2035,894,B2,0
2036,894,B2,0
2037,894,B2,0
2038,894,B2,0
2039,894,B2,0
2040,894,B2,0
2041,894,B2,0
2042,894,B2,0
2043,894,B2,0
2044,894,B2,0
2045,894,B2,0
2046,894,B2,0
2047,894,B2,0
2048,894,B2,0
2049,894,B2,0
2050,894,B2,0
2025,894,B3,0
2026,894,B3,0
2027,894,B3,0
2028,894,B3,0
2029,894,B3,0
2030,894,B3,0
2031,894,B3,0
2032,894,B3,0
2033,894,B3,0
2034,894,B3,0
2035,894,B3,0
2036,894,B3,0
2037,894,B3,0
2038,894,B3,0
2039,894,B3,0
2040,894,B3,0
2041,894,B3,0
2042,894,B3,0
2043,894,B3,0
2044,894,B3,0
2045,894,B3,0
2046,894,B3,0
2047,894,B3,0
2048,894,B3,0
2049,894,B3,0
2050,894,B3,0
2025,894,C1,0
2026,894,C1,0
2027,894,C1,0
2028,894,C1,0
2029,894,C1,0
2030,894,C1,0
2031,894,C1,0
2032,894,C1,0
2033,894,C1,0
2034,894,C1,0
2035,894,C1,0
2036,894,C1,0
2037,894,C1,0
2038,894,C1,0
2039,894,C1,0
2040,894,C1,0
2041,894,C1,0
2042,894,C1,0
2043,894,C1,0
2044,894,C1,0
2045,894,C1,0
2046,894,C1,0
2047,894,C1,0
2048,894,C1,0
2049,894,C1,0
2050,894,C1,0
2025,894,C2,0
2026,894,C2,0
2027,894,C2,0
2028,894,C2,0
2029,894,C2,0
2030,894,C2,0
2031,894,C2,0
2032,894,C2,0
2033,894,C2,0
2034,894,C2,0
2035,894,C2,0
2036,894,C2,0
2037,894,C2,0
2038,894,C2,0
2039,894,C2,0
2040,894,C2,0
2041,894,C2,0
2042,894,C2,0
2043,894,C2,0
2044,894,C2,0
2045,894,C2,0
2046,894,C2,0
2047,894,C2,0
2048,894,C2,0
2049,894,C2,0
2050,894,C2,0
2025,894,C3,0
2026,894,C3,0
2027,894,C3,0
2028,894,C3,0
2029,894,C3,0
2030,894,C3,0
2031,894,C3,0
2032,894,C3,0
2033,894,C3,0
2034,894,C3,0
2035,894,C3,0
2036,894,C3,0
2037,894,C3,0
2038,894,C3,0
2039,894,C3,0
2040,894,C3,0
2041,894,C3,0
2042,894,C3,0
2043,894,C3,0
2044,894,C3,0
2045,894,C3,0
2046,894,C3,0
2047,894,C3,0
2048,894,C3,0
2049,894,C3,0
2050,894,C3,0
2025,894,D,0
2026,894,D,0
2027,894,D,0
2028,894,D,0
2029,894,D,0
2030,894,D,0
2031,894,D,0
2032,894,D,0
2033,894,D,0
2034,894,D,0
2035,894,D,0
2036,894,D,0
2037,894,D,0
2038,894,D,0
2039,894,D,0
2040,894,D,0
2041,894,D,0
2042,894,D,0
2043,894,D,0
2044,894,D,0
2045,894,D,0
2046,894,D,0
2047,894,D,0
2048,894,D,0
2049,894,D,0
2050,894,D,0
2025,895,A,0
2026,895,A,0
2027,895,A,0
2028,895,A,0
2029,895,A,0
2030,895,A,0
2031,895,A,0
2032,895,A,0
2033,895,A,0
2034,895,A,0
2035,895,A,0
2036,895,A,0
2037,895,A,0
2038,895,A,0
2039,895,A,0
2040,895,A,0
2041,895,A,0
2042,895,A,0
2043,895,A,0
2044,895,A,0
2045,895,A,0
2046,895,A,0
2047,895,A,0
2048,895,A,0
2049,895,A,0
2050,895,A,0
2025,895,B1,0
2026,895,B1,0
2027,895,B1,0
2028,895,B1,0
2029,895,B1,0
2030,895,B1,0
2031,895,B1,0
2032,895,B1,0
2033,895,B1,0
2034,895,B1,0
2035,895,B1,0
2036,895,B1,0
2037,895,B1,0
2038,895,B1,0
2039,895,B1,0
2040,895,B1,0
2041,895,B1,0
2042,895,B1,0
2043,895,B1,0
2044,895,B1,0
2045,895,B1,0
2046,895,B1,0
2047,895,B1,0
2048,895,B1,0
2049,895,B1,0
2050,895,B1,0
2025,895,B2,0
2026,895,B2,0
2027,895,B2,0
2028,895,B2,0
2029,895,B2,0
2030,895,B2,0
2031,895,B2,0
2032,895,B2,0
2033,895,B2,0
2034,895,B2,0
2035,895,B2,0
2036,895,B2,0
2037,895,B2,0
2038,895,B2,0
2039,895,B2,0
2040,895,B2,0
2041,895,B2,0
2042,895,B2,0
2043,895,B2,0
2044,895,B2,0
2045,895,B2,0
2046,895,B2,0
2047,895,B2,0
2048,895,B2,0
2049,895,B2,0
2050,895,B2,0
2025,895,B3,0
2026,895,B3,0
2027,895,B3,0
2028,895,B3,0
2029,895,B3,0
2030,895,B3,0
2031,895,B3,0
2032,895,B3,0
2033,895,B3,0
2034,895,B3,0
2035,895,B3,0
2036,895,B3,0
2037,895,B3,0
2038,895,B3,0
2039,895,B3,0
2040,895,B3,0
2041,895,B3,0
2042,895,B3,0
2043,895,B3,0
2044,895,B3,0
2045,895,B3,0
2046,895,B3,0
2047,895,B3,0
2048,895,B3,0
2049,895,B3,0
2050,895,B3,0
2025,895,C1,0
2026,895,C1,0
2027,895,C1,0
2028,895,C1,0
2029,895,C1,0
2030,895,C1,0
2031,895,C1,0
2032,895,C1,0
2033,895,C1,0
2034,895,C1,0
2035,895,C1,0
2036,895,C1,0
2037,895,C1,0
2038,895,C1,0
2039,895,C1,0
2040,895,C1,0
2041,895,C1,0
2042,895,C1,0
2043,895,C1,0
2044,895,C1,0
2045,895,C1,0
2046,895,C1,0
2047,895,C1,0
2048,895,C1,0
2049,895,C1,0
2050,895,C1,0
2025,895,C2,0
2026,895,C2,0
2027,895,C2,0
2028,895,C2,0
2029,895,C2,0
2030,895,C2,0
2031,895,C2,0
2032,895,C2,0
2033,895,C2,0
2034,895,C2,0
2035,895,C2,0
2036,895,C2,0
2037,895,C2,0
2038,895,C2,0
2039,895,C2,0
2040,895,C2,0
2041,895,C2,0
2042,895,C2,0
2043,895,C2,0
2044,895,C2,0
2045,895,C2,0
2046,895,C2,0
2047,895,C2,0
2048,895,C2,0
2049,895,C2,0
2050,895,C2,0
2025,895,C3,0
2026,895,C3,0
2027,895,C3,0
2028,895,C3,0
2029,895,C3,0
2030,895,C3,0
2031,895,C3,0
2032,895,C3,0
2033,895,C3,0
2034,895,C3,0
2035,895,C3,0
2036,895,C3,0
2037,895,C3,0
2038,895,C3,0
2039,895,C3,0
2040,895,C3,0
2041,895,C3,0
2042,895,C3,0
2043,895,C3,0
2044,895,C3,0
2045,895,C3,0
2046,895,C3,0
2047,895,C3,0
2048,895,C3,0
2049,895,C3,0
2050,895,C3,0
2025,895,D,0
2026,895,D,0
2027,895,D,0
2028,895,D,0
2029,895,D,0
2030,895,D,0
2031,895,D,0
2032,895,D,0
2033,895,D,0
2034,895,D,0
2035,895,D,0
2036,895,D,0
2037,895,D,0
2038,895,D,0
2039,895,D,0
2040,895,D,0
2041,895,D,0
2042,895,D,0
2043,895,D,0
2044,895,D,0
2045,895,D,0
2046,895,D,0
2047,895,D,0
2048,895,D,0
2049,895,D,0
2050,895,D,0
2025,896,A,0
2026,896,A,0
2027,896,A,0
2028,896,A,0
2029,896,A,0
2030,896,A,0
2031,896,A,0
2032,896,A,0
2033,896,A,0
2034,896,A,0
2035,896,A,0
2036,896,A,0
2037,896,A,0
2038,896,A,0
2039,896,A,0
2040,896,A,0
2041,896,A,0
2042,896,A,0
2043,896,A,0
2044,896,A,0
2045,896,A,0
2046,896,A,0
2047,896,A,0
2048,896,A,0
2049,896,A,0
2050,896,A,0
2025,896,B1,0
2026,896,B1,0
2027,896,B1,0
2028,896,B1,0
2029,896,B1,0
2030,896,B1,0
2031,896,B1,0
2032,896,B1,0
2033,896,B1,0
2034,896,B1,0
2035,896,B1,0
2036,896,B1,0
2037,896,B1,0
2038,896,B1,0
2039,896,B1,0
2040,896,B1,0
2041,896,B1,0
2042,896,B1,0
2043,896,B1,0
2044,896,B1,0
2045,896,B1,0
2046,896,B1,0
2047,896,B1,0
2048,896,B1,0
2049,896,B1,0
2050,896,B1,0
2025,896,B2,0
2026,896,B2,0
2027,896,B2,0
2028,896,B2,0
2029,896,B2,0
2030,896,B2,0
2031,896,B2,0
2032,896,B2,0
2033,896,B2,0
2034,896,B2,0
2035,896,B2,0
2036,896,B2,0
2037,896,B2,0
2038,896,B2,0
2039,896,B2,0
2040,896,B2,0
2041,896,B2,0
2042,896,B2,0
2043,896,B2,0
2044,896,B2,0
2045,896,B2,0
2046,896,B2,0
2047,896,B2,0
2048,896,B2,0
2049,896,B2,0
2050,896,B2,0
2025,896,B3,0
2026,896,B3,0
2027,896,B3,0
2028,896,B3,0
2029,896,B3,0
2030,896,B3,0
2031,896,B3,0
2032,896,B3,0
2033,896,B3,0
2034,896,B3,0
2035,896,B3,0
2036,896,B3,0
2037,896,B3,0
2038,896,B3,0
2039,896,B3,0
2040,896,B3,0
2041,896,B3,0
2042,896,B3,0
2043,896,B3,0
2044,896,B3,0
2045,896,B3,0
2046,896,B3,0
2047,896,B3,0
2048,896,B3,0
2049,896,B3,0
2050,896,B3,0
2025,896,C1,0
2026,896,C1,0
2027,896,C1,0
2028,896,C1,0
2029,896,C1,0
2030,896,C1,0
2031,896,C1,0
2032,896,C1,0
2033,896,C1,0
2034,896,C1,0
2035,896,C1,0
2036,896,C1,0
2037,896,C1,0
2038,896,C1,0
2039,896,C1,0
2040,896,C1,0
2041,896,C1,0
2042,896,C1,0
2043,896,C1,0
2044,896,C1,0
2045,896,C1,0
2046,896,C1,0
2047,896,C1,0
2048,896,C1,0
2049,896,C1,0
2050,896,C1,0
2025,896,C2,0
2026,896,C2,0
2027,896,C2,0
2028,896,C2,0
2029,896,C2,0
2030,896,C2,0
2031,896,C2,0
2032,896,C2,0
2033,896,C2,0
2034,896,C2,0
2035,896,C2,0
2036,896,C2,0
2037,896,C2,0
2038,896,C2,0
2039,896,C2,0
2040,896,C2,0
2041,896,C2,0
2042,896,C2,0
2043,896,C2,0
2044,896,C2,0
2045,896,C2,0
2046,896,C2,0
2047,896,C2,0
2048,896,C2,0
2049,896,C2,0
2050,896,C2,0
2025,896,C3,0
2026,896,C3,0
2027,896,C3,0
2028,896,C3,0
2029,896,C3,0
2030,896,C3,0
2031,896,C3,0
2032,896,C3,0
2033,896,C3,0
2034,896,C3,0
2035,896,C3,0
2036,896,C3,0
2037,896,C3,0
2038,896,C3,0
2039,896,C3,0
2040,896,C3,0
2041,896,C3,0
2042,896,C3,0
2043,896,C3,0
2044,896,C3,0
2045,896,C3,0
2046,896,C3,0
2047,896,C3,0
2048,896,C3,0
2049,896,C3,0
2050,896,C3,0
2025,896,D,0
2026,896,D,0
2027,896,D,0
2028,896,D,0
2029,896,D,0
2030,896,D,0
2031,896,D,0
2032,896,D,0
2033,896,D,0
2034,896,D,0
2035,896,D,0
2036,896,D,0
2037,896,D,0
2038,896,D,0
2039,896,D,0
2040,896,D,0
2041,896,D,0
2042,896,D,0
2043,896,D,0
2044,896,D,0
2045,896,D,0
2046,896,D,0
2047,896,D,0
2048,896,D,0
2049,896,D,0
2050,896,D,0
2025,897,A,0
2026,897,A,0
2027,897,A,0
2028,897,A,0
2029,897,A,0
2030,897,A,0
2031,897,A,0
2032,897,A,0
2033,897,A,0
2034,897,A,0
2035,897,A,0
2036,897,A,0
2037,897,A,0
2038,897,A,0
2039,897,A,0
2040,897,A,0
2041,897,A,0
2042,897,A,0
2043,897,A,0
2044,897,A,0
2045,897,A,0
2046,897,A,0
2047,897,A,0
2048,897,A,0
2049,897,A,0
2050,897,A,0
2025,897,B1,0
2026,897,B1,0
2027,897,B1,0
2028,897,B1,0
2029,897,B1,0
2030,897,B1,0
2031,897,B1,0
2032,897,B1,0
2033,897,B1,0
2034,897,B1,0
2035,897,B1,0
2036,897,B1,0
2037,897,B1,0
2038,897,B1,0
2039,897,B1,0
2040,897,B1,0
2041,897,B1,0
2042,897,B1,0
2043,897,B1,0
2044,897,B1,0
2045,897,B1,0
2046,897,B1,0
2047,897,B1,0
2048,897,B1,0
2049,897,B1,0
2050,897,B1,0
2025,897,B2,0
2026,897,B2,0
2027,897,B2,0
2028,897,B2,0
2029,897,B2,0
2030,897,B2,0
2031,897,B2,0
2032,897,B2,0
