Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2037,30,D,901175.868656639,8066147.97357326,6783678.64262799,46527.7861847347,4527839.18582134,192059.087202899,20517428.5440669
2038,30,D,822911.227664601,7552966.89074459,6005629.10079704,42620.5471415636,4016285.92407285,170568.263910871,18610981.9543315
2039,30,D,755221.443872187,7099983.03268241,5245059.19853694,39804.2239016877,3511818.23817775,150313.969302058,16802200.106473
2040,30,D,705872.658001748,6595909.62010291,4639521.40849018,36024.8837928096,3085567.70879523,133337.350601669,15196233.6297845
2041,30,D,474274.668250012,4573424.48177868,2711692.00342378,23980.381093592,1781247.04505411,78925.2983238174,9643543.87792399
2042,30,D,420391.749240996,4212229.07697674,2396715.58030168,21745.0662039578,1549883.89932171,69619.520105354,8670584.89215044
2043,30,D,382111.241564431,3734690.67461766,2091936.55380445,19333.8498326421,1337694.26651202,60897.6978966573,7626664.28422786
2044,30,D,324139.346226332,3325064.03962154,1822184.79374929,16579.9312237136,1135090.54000179,52480.1583599216,6675538.80918258
2045,30,D,288104.751778088,2901017.32345406,1594024.41396614,14669.8821100253,966827.208370215,45680.9770091447,5810324.55668766
2046,30,D,253731.75218163,2629796.05816876,1403141.55336945,12729.6695985072,829823.561364082,39818.8860405978,5169041.48072303
2047,30,D,220999.606102268,2234895.73661126,1186577.41178115,10360.7359206256,678526.678835141,33160.7063470397,4364520.87559749
2048,30,D,187620.200915891,2028630.8699623,1068141.60462914,8974.17217718227,591708.050561245,29492.9706283273,3914567.86887409
2049,30,D,165483.430267042,1734050.80152011,938588.106229946,7400.54281938306,502442.83479051,25415.2743012788,3373380.98992827
2050,30,D,142409.689446232,1478076.56934651,847383.039822862,6047.25474483408,432355.624099764,22398.9477688444,2928671.12522904
2030,22,C1,374709.044105781,470720.514660262,18621133.4143559,3613.93328889953,8610792.89801213,412594.768333038,28493564.572756
2031,22,C1,195906.264465952,273188.43457877,10027847.2959335,3120.29681061726,4775613.42891903,223108.357367616,15498784.0780755
2032,22,C1,79427.7705675673,147796.382827232,3986480.81259987,1912.23334694105,1953738.72855051,89079.1778687925,6258435.10576092
2033,22,C1,31925.5816975483,96150.0959321138,1448384.89755111,884.674241429319,699028.200047072,32267.3931675672,2308640.84263684
2034,22,C1,19318.8812849844,77879.3167179262,705113.28074259,363.183673126432,318510.6689309,15402.3843312419,1136587.71568077
2035,22,C1,16185.1309794804,73645.8557005072,559003.345168275,180.718023965022,237187.089429854,11966.0474150289,898168.18671711
2036,22,C1,12112.1551108158,73163.3406583436,389620.926922815,128.188537064024,161883.189592623,8325.13702593061,645232.937847592
2037,22,C1,11135.6140947227,72123.3718241566,385593.47603259,129.737893120701,159672.315284068,8234.72259498245,636889.237723641
2038,22,C1,10467.2602177232,63832.5410048186,385968.447292036,129.904681799844,159653.046131474,8241.07857218127,628292.277900033
2039,22,C1,11417.9347080511,70517.9335925178,386037.584351329,128.31749911744,159655.55548421,8240.25680455841,635997.582439784
2040,22,C1,11238.1730609933,61247.4557427615,384374.422565335,130.304088376886,158992.12481674,8206.50375526115,624188.984029467
2041,22,C1,11173.9128961568,68125.0670611725,385051.418220639,130.570311217672,159405.133326376,8222.17557218093,632108.277387743
2042,22,C1,11805.4755091882,67306.0318340269,386115.177555031,126.900026562843,159812.356201832,8243.73899201926,633409.68011866
2043,22,C1,11790.7955814704,73473.1570973275,386101.810663279,128.349269613993,159809.963568806,8244.43600279667,639548.512183294
2044,22,C1,11345.4936103112,71405.4524859628,386425.607458948,131.155984724497,159764.83145805,8250.30304519653,637322.844043194
2045,22,C1,12136.1452325167,70936.7487697333,377802.351679267,127.931282667132,156402.149001883,8061.33461147149,625466.660577539
2030,24,C3,172539.480183718,241193.69140813,8678487.13390585,2513.47191199679,4129334.41625399,193114.156073358,13417182.349737
2031,24,C3,116141.845060801,174762.665320558,5767065.97240302,2020.776719375,2762186.94930102,128352.042976237,8950530.25178101
2032,24,C3,101607.818537461,173449.158885462,5224541.45834183,1760.05977529484,2504828.73425765,116322.843901429,8122510.07369913
2033,24,C3,94846.8321897129,159841.142165302,4647539.22522133,1667.95243712119,2239379.17622557,103774.922656928,7247049.25089597
2034,24,C3,88047.9020715862,147510.940230419,4223272.52101117,1484.92443549294,2025746.06311747,94217.1727235028,6580279.52358965
2035,24,C3,75917.6467335457,139523.457724899,3864835.44242598,1358.08340508124,1851456.4961348,86230.3427994147,6019321.46922372
2036,24,C3,65204.7738664378,138004.174841136,3473164.37018922,1228.30931938073,1660502.24653753,77544.6300526834,5415648.50480639
2037,24,C3,61093.4551306311,126517.78023759,3074405.76498991,1155.21021176681,1468908.78576661,68638.00945648,4800719.00579299
2038,24,C3,62834.3442443193,123204.859870509,3030714.89566634,1078.3792818778,1443067.04463599,67603.6888744064,4728503.21257345
2039,24,C3,55554.2874143688,122949.427854471,2868673.91356869,1067.61106155175,1365101.28962146,64032.1534688263,4477378.68298937
2040,24,C3,59613.1874829375,113331.798565419,2803056.90741104,917.291177810123,1329352.2513507,62470.9741720275,4368742.41015994
2041,24,C3,37915.6398405775,98012.7120082374,1874511.85915635,741.194496485719,881321.056878463,41659.667949172,2934162.13032928
2042,24,C3,36901.6332978572,95049.024247424,1774116.22871502,714.578485850077,831353.696736166,39432.3002114708,2777567.46169378
2043,24,C3,33652.5941883658,98239.5648471533,1589617.49633301,628.814276677524,740770.388147191,35235.5547465587,2498144.41253896
2044,24,C3,32162.7275939595,97255.1783975439,1433138.86843624,557.013962821642,667271.073267203,31778.1985827956,2262163.06024056
2045,24,C3,28667.9302530531,91406.450722406,1340363.86284139,556.196858668355,623564.346599798,29733.2409373961,2114292.02821272
2030,27,C2,204213.215745172,278614.374041997,10258366.1388547,2698.83000836231,4850841.19677571,228164.864811969,15822898.6202379
2031,27,C2,176260.897893636,237736.96768803,8666320.3743843,2379.9372818424,4111300.93382385,192802.342498695,13386801.4535704
2032,27,C2,153900.977231164,227333.803920797,7774173.51166182,2136.52306954241,3693182.53380247,173089.752611234,12023817.102297
2033,27,C2,133586.320162774,200918.011496263,6828157.90204577,1941.85473114293,3256071.85128389,152261.812171353,10572937.7518912
2034,27,C2,123197.315881378,190302.521600834,6117917.2146367,1796.40334944618,2917994.15124326,136513.043142249,9487720.64985386
2035,27,C2,113137.230990261,171716.09158992,5460219.31710018,1615.64235256486,2598697.90568068,121765.067582379,8467151.25529598
2036,27,C2,100591.042971336,168128.778161054,4879771.67211658,1423.5966959936,2323196.165671,108876.873098034,7581988.128714
2037,27,C2,86229.9810401006,152743.808724857,4262808.93661536,1336.29809837283,2028531.28598934,95162.7544153181,6626813.06488335
2038,27,C2,75645.8651304624,142481.972172279,3773646.43165045,1191.82533668124,1796073.60096781,84177.7495865052,5873217.44484419
2039,27,C2,70256.0992878068,130999.596749298,3409259.41932169,1081.03543513781,1615777.87877649,76035.2436391107,5303409.27320953
2040,27,C2,59959.2890594918,116716.189534757,3034376.32232599,948.37512593922,1436971.1706179,67653.0994601431,4716624.44612421
2041,27,C2,57824.0311049237,109657.886059195,2545138.70265647,847.257975323342,1197697.82955026,56642.0866666988,3967807.79401287
2042,27,C2,46546.1304067688,106677.28426145,2243751.37715696,735.256885298964,1059970.93629335,49939.7810314203,3507620.76603525
2043,27,C2,41823.878259539,101173.549209246,1851554.30385747,606.917579093231,869941.194235675,41140.0003055752,2906239.8434466
2044,27,C2,34828.3198006651,99107.66734821,1585827.02892411,545.129413716773,740769.201989375,35182.7961802891,2496260.14365637
2045,27,C2,31761.6255267265,86877.3164167033,1448935.30495859,500.305430850749,677196.193147946,32134.4879088368,2277405.23338966
2030,28,B2,183040.31260217,255982.967614879,9189939.09107997,2549.92170906213,4354945.82936759,204388.278524202,14190846.4008979
2031,28,B2,164665.27692887,224283.497402851,8060488.53500867,2256.02443787676,3823135.546282,179244.769350096,12454073.6494104
2032,28,B2,149121.606052381,220155.205672649,7422177.02099347,2056.67481891437,3522776.97928747,165214.420880935,11481501.9077058
2033,28,B2,132518.445878934,198871.886387841,6739731.80535786,1853.39362597493,3203671.59425305,150198.527539646,10426845.6530433
2034,28,B2,125398.471441649,192087.706073028,6240161.94657116,1720.56478762775,2964478.48153384,139120.663642729,9662967.83405003
2035,28,B2,120416.357851976,176074.516477467,5714259.57805201,1568.46424039983,2706305.37297557,127289.890580627,8845914.18017805
2036,28,B2,108615.581355982,175532.694694748,5217107.73655016,1426.57642862311,2471834.19074578,116321.917501841,8090838.69727714
2037,28,B2,94973.5719230085,161447.818524995,4727647.99529887,1320.96990171014,2231439.54118984,105361.579318197,7322191.47615662
2038,28,B2,87231.5252012764,152568.050373428,4257115.34997525,1188.81785940669,2010899.56975144,94843.8693134197,6603847.18247422
2039,28,B2,80481.3107898549,140447.036022799,3896326.43538296,1101.45170676373,1832865.03069424,86781.8869463996,6038003.15154302
2040,28,B2,71138.3913899715,126896.529068471,3567956.61076535,927.051191139409,1676977.99015426,79401.2137770119,5523297.7863462
2041,28,B2,66938.9119258371,118167.419939496,2999444.56093802,860.099873848868,1402304.93808382,66667.3953171298,4654383.32607815
2042,28,B2,56738.2559300939,116846.956879841,2786886.04394673,747.102815001596,1303428.44563233,61925.4171900817,4326572.22239408
2043,28,B2,50397.886651418,109443.588544971,2325579.7127033,612.725740741549,1083529.54832046,51581.1294014912,3621144.59136239
2044,28,B2,43468.0143348679,107677.221478488,2035653.15812289,570.342851294039,945355.781196609,45108.8981297842,3177833.41611393
2045,28,B2,40045.1130553972,94854.545995796,1828008.72078219,518.590221822524,849548.658421646,40496.8525626368,2853472.48103949
2030,29,C3,176988.221813012,247858.925224668,8706489.98133035,2485.29944001816,4141823.63620732,193724.04592205,13469370.1099374
2031,29,C3,119674.22567973,174525.169776172,5755461.1319827,1948.25891011111,2761033.98151617,128066.855482839,8940709.62334772
2032,29,C3,103415.396560159,174950.680745604,5235443.7911876,1821.69431956373,2511818.1294004,116642.091774079,8144091.78398742
2033,29,C3,90937.8791298808,154304.252592653,4680237.86246504,1662.90644150763,2247674.75158799,104390.94482216,7279208.59703923
2034,29,C3,88838.1002776159,149367.924766685,4227125.82921568,1553.25781502902,2035362.22092048,94434.4996057836,6596681.83260128
2035,29,C3,74223.5850564068,135873.202571142,3831457.70946795,1426.54865715768,1833448.74557943,85449.9738500893,5961879.76518217
2036,29,C3,68312.3874161485,139353.722770644,3487014.86360022,1228.89665216502,1669133.78565051,77852.9767454061,5442896.63283509
2037,29,C3,62288.277218492,125620.408997141,3098127.074816,1160.90948085077,1481825.89562931,69197.7179039263,4838220.28404572
2038,29,C3,59891.684666301,126755.256103636,2982248.25224568,1123.54260442154,1426994.81165888,66620.2126291854,4663633.75990811
2039,29,C3,57535.0054936167,115804.995128904,2851829.37395327,1036.80137968221,1356563.51152197,63632.4337780257,4446402.12125546
2040,29,C3,55646.0938858691,109883.500292767,2731284.47657457,954.334656129652,1294934.36430264,60906.752199951,4253609.52191193
2041,29,C3,36891.9566629693,95904.1135814249,1837682.3904382,756.140898630254,865591.003422198,40891.1964210662,2877716.80142449
2042,29,C3,37763.8973848882,94783.3149019373,1766718.53032764,667.321082901616,835460.860324062,39337.7537760429,2774731.67779747
2043,29,C3,34128.2977585772,94677.0385010415,1575131.52630547,617.986303542032,739627.91746378,34998.9484769893,2479181.7148094
2044,29,C3,31483.3450190133,96288.7424255198,1464051.82140526,590.295793363057,682057.688636363,32482.7987766818,2306954.6920562
2045,29,C3,29314.6094602658,85053.95685837,1346342.66082422,507.790730103544,628375.279764716,29857.6804054389,2119451.97804312
2046,22,C1,8365.53454868703,9851.47550386516,323154.859161636,130.550098118094,137323.337407229,6886.10564867595,485711.862368211
2047,22,C1,8686.0852075642,10158.6225593651,322354.292504647,130.016775354367,137015.135086998,6868.95228209126,485213.104416019
2048,22,C1,7983.6263730128,9953.63203682221,322438.211434502,130.423094436764,137105.562454609,6870.19924901166,484481.654642394
2049,22,C1,8255.29483229024,9983.08134815871,320249.921022469,130.221185774785,136235.918498031,6824.97446161781,481679.411348342
2046,24,C3,23082.2647796783,27760.7453683943,1168949.48777976,452.624430321031,550572.247296357,25904.3428458586,1796721.71250037
2047,24,C3,23017.2351475668,25129.6989783531,1015704.26709026,420.143039858344,476390.944948237,22476.3544461857,1563138.64365046
2048,24,C3,21693.8120503784,23892.5396726687,946214.350899313,362.154620842422,442432.108698518,20919.8438786358,1455514.80982036
2049,24,C3,18164.9699484597,19041.4832739908,796638.28093282,322.06650369754,369577.585122565,17542.1644971681,1221286.5502787
2046,27,C2,27428.2456793651,30405.6067447807,1268942.05089551,480.783806200174,599656.330456924,28173.1740860947,1955086.19166887
2047,27,C2,21736.2768689965,25503.0017811595,1068182.10587024,407.556593177362,500554.032837052,23638.3139017098,1640021.28785234
2048,27,C2,19865.6885557881,24201.206603356,967866.563669153,391.548279824179,452637.686441403,21388.9528301736,1486351.6463797
2049,27,C2,16287.0482896494,20975.2502557726,803622.922003735,292.656671781956,372391.014718095,17705.6722756578,1231274.56421469
2046,28,B2,32068.1969858566,36058.6200743862,1563348.22517491,474.074580854489,733605.939989047,34615.69917249,2400170.75597755
2047,28,B2,26080.2771553616,30187.6808734647,1311237.80107176,404.804080919457,613698.516335309,28996.1924183085,2010605.27193512
2048,28,B2,22983.606296909,28208.049606,1158273.3072121,364.094475952525,538433.509340287,25564.1641607223,1773826.73109197
2049,28,B2,19200.8174402546,23893.6390914391,952899.599628996,291.577506269116,443230.771117655,21010.3931903141,1460526.79797493
2046,29,C3,24591.1562229547,28484.4401677658,1178863.0472381,483.720468061988,554211.832533801,26148.7762876135,1812782.9729183
2047,29,C3,21387.6149377536,25655.5238615198,1049246.16378943,426.761684009941,490959.439125758,23199.702365433,1610875.2057639
2048,29,C3,19946.9672569183,22542.4375346943,930287.391639458,422.375762780742,434455.917855321,20576.8997239376,1428231.98977311
2049,29,C3,15530.0386377565,19780.0316456951,797427.865800029,290.078353225178,369301.825729612,17553.2208354977,1219883.06100182
2050,22,C1,5884.67806770665,5982.78934101456,232443.663002516,128.329279898388,100844.657544383,4888.19564766341,350172.312883182
2050,24,C3,12166.3505736683,13726.0497221929,609293.33817162,282.139678535354,286665.535082031,13374.2565638625,935507.669791911
2050,27,C2,12627.845401715,15398.9077126693,625189.115339915,271.928886755057,291411.479924086,13690.8357349796,958590.11300012
2050,28,B2,14136.1786433722,17247.667676784,714472.607759755,277.80520418803,333756.263936523,15662.5683119081,1095553.09153253
2050,29,C3,12456.0789669218,13811.6559159496,590050.377783681,269.371436574097,277224.756555888,12942.3879398666,906754.628598881
2025,31,C1,1243494.03473251,9427141.22517582,14352738.096419,63589.4968057906,7478819.83146736,351109.752320042,32916892.4369205
2026,31,C1,1254438.52651787,9694381.68735506,15230750.7268359,63814.4734046804,7859824.38479924,370902.066378338,34474111.8652911
2027,31,C1,1338857.60812069,8313924.30332928,16100233.2868033,59545.3586349728,8246562.13312717,390583.746560462,34449706.4365758
2028,31,C1,1327733.19739762,8394051.29771313,17108745.545307,60437.5599338479,8686473.50754136,413192.370885989,35990633.4787789
2029,31,C1,1319558.57707778,7561046.31564495,18290511.2762291,62201.9637598552,8484156.86483896,430744.139290285,36148219.1368409
